20250215;г.Ульяновск,ул.Гончарова,21;2;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;53,99
20250215;г.Ульяновск,ул.Гончарова,21;3;Тушка ЦБ охл AN-NOOR Халяль 1сорт пакет;2,081;436,99
20250215;г.Ульяновск,ул.Гончарова,21;4;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;94,99
20250215;г.Ульяновск,ул.Гончарова,21;5;Хлебцы ХЛЕБЦЫ-МОЛОДЦЫ Лайт ржаные 70г;1;44,99
20250214;г.Ульяновск,ул.Орлова,18;1;Сельдерей стеблевой;0,612;63,03
20250214;г.Ульяновск,ул.Орлова,18;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250214;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250214;г.Ульяновск,ул.Орлова,18;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250212;г.Ульяновск,ул.Радищева,68;1;Вода питьевая ВОЛЖАНКА негазированная 5л пэт;1;92,99
20250212;г.Ульяновск,ул.Радищева,68;2;Минтай с/м без головы фас.;1,132;226,39
20250212;г.Ульяновск,ул.Радищева,68;3;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250305;г.Ульяновск,ул.Орлова,18;1;Сыр ЛАМБЕР 50% полшара;0,598;777,39
20250305;г.Ульяновск,ул.Орлова,18;2;Вода минеральная УЛЬЯНКА газированная 1.5л пэт;1;30,99
20250305;г.Ульяновск,ул.Кролюницкого,31а;1;Сыр ЯСЬ БЕЛОУС Тильзитский 45% 200г;1;169,99
20250305;г.Ульяновск,ул.Кролюницкого,31а;2;Салат Руккола БЕЛАЯ ДАЧА 75г;1;169,99
20250305;г.Ульяновск,ул.Кролюницкого,31а;3;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250304;г.Ульяновск,ул.Радищева,68;1;Салат листовой в горшочке;1;69,99
20250304;г.Ульяновск,ул.Радищева,68;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250304;г.Ульяновск,ул.Радищева,68;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250302;г.Ульяновск,ул.Орлова,18;1;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250302;г.Ульяновск,ул.Орлова,18;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250302;г.Ульяновск,ул.Орлова,18;3;Вафли СЛАДКАЯ СЛОБОДА Муля Красотуля Вареная сгущенка 270г;1;79,99
20250302;г.Ульяновск,ул.Орлова,18;4;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250301;г.Ульяновск,ул.Радищева,68;1;Булочки РАДОНЕЖ Отрубные 300г;1;79,99
20250301;г.Ульяновск,ул.Радищева,68;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250301;г.Ульяновск,ул.Радищева,68;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250301;г.Ульяновск,ул.Радищева,68;4;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;181,99
20250228;г.Ульяновск,ул.Орлова,18;1;Тушка ЦБ охл AN-NOOR Халяль 1сорт пакет;1,977;436,9
20250227;г.Ульяновск,ул.Орлова,18;1;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;102,98
20250227;г.Ульяновск,ул.Орлова,18;2;Набор для ухи;1,404;617,76
20250227;г.Ульяновск,ул.Орлова,18;3;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 450г ф/п;1;149,99
20250225;г.Ульяновск,ул.Орлова,18;1;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250225;г.Ульяновск,ул.Орлова,18;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250225;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250225;г.Ульяновск,ул.Орлова,18;4;Вода минеральная УЛЬЯНКА газированная 1.5л пэт;1;30,99
20250223;г.Ульяновск,ул.Орлова,18;1;Пирожное Ночка  (сметанный крем);0,494;494
20250223;г.Ульяновск,ул.Орлова,18;2;Пирожное Ночка  (сметанный крем);0,304;304
20250223;г.Ульяновск,ул.Радищева,68;1;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250223;г.Ульяновск,ул.Радищева,68;2;Перец красный;0,236;77,88
20250223;г.Ульяновск,ул.Радищева,68;3;Томат Кумато сливовидный;0,568;193,11
20250223;г.Ульяновск,ул.Радищева,68;4;Сыр ЯСЬ БЕЛОУС Голландский 45% 200г;1;169,99
20250223;г.Ульяновск,ул.Радищева,68;5;Огурцы короткоплодные;0,464;116
20250318;г.Ульяновск,ул.Радищева,68;1;Сахар белый кристаллический ТС2 1кг;1;59,99
20250318;г.Ульяновск,ул.Радищева,68;2;Сода пищевая 500г;1;29,99
20250318;г.Ульяновск,ул.Радищева,68;3;Соль ИЛЕЦКАЯ 1кг;4;43,96
